lineItem/LineItemDescription,lineItem/UsageStartDate,lineItem/UsageEndDate,bill/PayerAccountId,lineItem/UsageAccountId,bill/BillingEntity,lineItem/UnblendedCost,pricing/publicOnDemandCost,lineItem/CurrencyCode,lineItem/ResourceId,product/ProductName,resourceTags/user:Environment
USE1-LCUUsage,2026-06-18T02:00:00Z,2026-06-18T03:00:00Z,123456789012,678901234567,AWS,1.223257,1.561755,USD,arn:aws:elastic-load-balancing:us-east-1:678901234567:resource/res-00020,Amazon Elastic Load Balancing,staging
Support Fee,2026-06-18T02:00:00Z,2026-06-18T03:00:00Z,123456789012,234567890123,AWS,237.54699,252.909966,USD,arn:aws:support-(business):us-east-1:234567890123:resource/res-00004,AWS Support (Business),staging
Support Fee,2026-06-18T03:00:00Z,2026-06-18T04:00:00Z,123456789012,345678901234,AWS,121.765017,135.286986,USD,arn:aws:support-(business):us-east-1:345678901234:resource/res-00029,AWS Support (Business),qa
USE1-Requests-HTTPS-Proxy,2026-06-18T03:00:00Z,2026-06-18T04:00:00Z,123456789012,567890123456,AWS,0.177686,0.211055,USD,arn:aws:cloudfront:us-east-1:567890123456:resource/res-00011,Amazon CloudFront,development
USE1-BoxUsage:c5.xlarge,2026-06-18T03:00:00Z,2026-06-18T04:00:00Z,123456789012,567890123456,AWS,0.44932,0.567575,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00025,Amazon Elastic Compute Cloud,
USE1-Lambda-GB-Second,2026-06-18T04:00:00Z,2026-06-18T05:00:00Z,123456789012,345678901234,AWS,0.565347,0.619945,USD,arn:aws:lambda:us-east-1:345678901234:resource/res-00030,AWS Lambda,production
USE1-BoxUsage:t3.medium,2026-06-18T04:00:00Z,2026-06-18T05:00:00Z,123456789012,234567890123,AWS,3.282397,4.202149,USD,arn:aws:elastic-compute-cloud:us-east-1:234567890123:resource/res-00001,Amazon Elastic Compute Cloud,
USE1-Requests-HTTPS-Proxy,2026-06-18T04:00:00Z,2026-06-18T05:00:00Z,123456789012,678901234567,AWS,1.962375,2.347764,USD,arn:aws:cloudfront:us-east-1:678901234567:resource/res-00030,Amazon CloudFront,
USE1-LoadBalancerUsage,2026-06-18T04:00:00Z,2026-06-18T05:00:00Z,123456789012,234567890123,AWS,0.994197,1.091011,USD,arn:aws:elastic-load-balancing:us-east-1:234567890123:resource/res-00012,Amazon Elastic Load Balancing,qa
USE1-BoxUsage:m5.large,2026-06-18T04:00:00Z,2026-06-18T05:00:00Z,123456789012,456789012345,AWS,0.66446,0.806009,USD,arn:aws:elastic-compute-cloud:us-east-1:456789012345:resource/res-00011,Amazon Elastic Compute Cloud,development
USE1-DataTransfer-Out-Bytes,2026-06-18T06:00:00Z,2026-06-18T07:00:00Z,123456789012,234567890123,AWS,1.79539,2.144744,USD,arn:aws:cloudfront:us-east-1:234567890123:resource/res-00010,Amazon CloudFront,production
USE1-DataTransfer-Out-Bytes,2026-06-18T08:00:00Z,2026-06-18T09:00:00Z,123456789012,456789012345,AWS,1.619362,2.098428,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00034,Amazon CloudFront,staging
USE1-BoxUsage:c5.xlarge,2026-06-18T08:00:00Z,2026-06-18T09:00:00Z,123456789012,567890123456,AWS,1.247679,1.544702,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00022,Amazon Elastic Compute Cloud,production
USE1-LoadBalancerUsage,2026-06-18T08:00:00Z,2026-06-18T09:00:00Z,123456789012,567890123456,AWS,0.386067,0.399165,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00001,Amazon Elastic Load Balancing,qa
Support Fee,2026-06-18T08:00:00Z,2026-06-18T09:00:00Z,123456789012,345678901234,AWS,200.738728,234.698167,USD,arn:aws:support-(business):us-east-1:345678901234:resource/res-00033,AWS Support (Business),staging
USE1-Requests-Tier1,2026-06-18T09:00:00Z,2026-06-18T10:00:00Z,123456789012,456789012345,AWS,4.657003,5.684226,USD,arn:aws:simple-storage-service:us-east-1:456789012345:resource/res-00019,Amazon Simple Storage Service,production
USE1-WriteCapacityUnit-Hrs,2026-06-18T10:00:00Z,2026-06-18T11:00:00Z,123456789012,567890123456,AWS,4.184365,5.17863,USD,arn:aws:dynamodb:us-east-1:567890123456:resource/res-00008,Amazon DynamoDB,development
Support Fee,2026-06-18T10:00:00Z,2026-06-18T11:00:00Z,123456789012,456789012345,AWS,133.171729,140.385975,USD,arn:aws:support-(business):us-east-1:456789012345:resource/res-00011,AWS Support (Business),
USE1-Request,2026-06-18T11:00:00Z,2026-06-18T12:00:00Z,123456789012,234567890123,AWS,0.07661,0.091131,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00011,AWS Lambda,production
USE1-InstanceUsage:db.r5.large,2026-06-18T11:00:00Z,2026-06-18T12:00:00Z,123456789012,456789012345,AWS,6.713543,8.811497,USD,arn:aws:relational-database-service:us-east-1:456789012345:resource/res-00009,Amazon Relational Database Service,staging
USE1-Request,2026-06-18T12:00:00Z,2026-06-18T13:00:00Z,123456789012,234567890123,AWS Marketplace,0.449056,0.524644,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00046,AWS Lambda,staging
Support Fee,2026-06-18T12:00:00Z,2026-06-18T13:00:00Z,123456789012,567890123456,AWS,74.217485,74.971857,USD,arn:aws:support-(business):us-east-1:567890123456:resource/res-00037,AWS Support (Business),
USE1-BackupUsage,2026-06-18T12:00:00Z,2026-06-18T13:00:00Z,123456789012,234567890123,AWS,2.509021,3.14093,USD,arn:aws:relational-database-service:us-east-1:234567890123:resource/res-00003,Amazon Relational Database Service,qa
USE1-LCUUsage,2026-06-18T12:00:00Z,2026-06-18T13:00:00Z,123456789012,567890123456,AWS Marketplace,0.687733,0.887083,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00037,Amazon Elastic Load Balancing,development
USE1-LCUUsage,2026-06-18T13:00:00Z,2026-06-18T14:00:00Z,123456789012,234567890123,AWS,0.854086,0.873019,USD,arn:aws:elastic-load-balancing:us-east-1:234567890123:resource/res-00015,Amazon Elastic Load Balancing,
USE1-Requests-Tier1,2026-06-18T13:00:00Z,2026-06-18T14:00:00Z,123456789012,567890123456,AWS,11.908684,14.212876,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00023,Amazon Simple Storage Service,production
USE1-InstanceUsage:db.r5.large,2026-06-18T14:00:00Z,2026-06-18T15:00:00Z,123456789012,567890123456,AWS,5.249983,5.68721,USD,arn:aws:relational-database-service:us-east-1:567890123456:resource/res-00017,Amazon Relational Database Service,staging
USE1-Lambda-GB-Second,2026-06-18T15:00:00Z,2026-06-18T16:00:00Z,123456789012,456789012345,AWS,0.146385,0.190656,USD,arn:aws:lambda:us-east-1:456789012345:resource/res-00008,AWS Lambda,
USE1-LCUUsage,2026-06-18T16:00:00Z,2026-06-18T17:00:00Z,123456789012,234567890123,AWS Marketplace,0.12959,0.152359,USD,arn:aws:elastic-load-balancing:us-east-1:234567890123:resource/res-00008,Amazon Elastic Load Balancing,development
USE1-DataTransfer-Out-Bytes,2026-06-18T16:00:00Z,2026-06-18T17:00:00Z,123456789012,234567890123,AWS,0.775121,0.881873,USD,arn:aws:cloudfront:us-east-1:234567890123:resource/res-00021,Amazon CloudFront,
USE1-Requests-Tier1,2026-06-18T17:00:00Z,2026-06-18T18:00:00Z,123456789012,567890123456,AWS Marketplace,9.644422,10.61872,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00015,Amazon Simple Storage Service,qa
USE1-LoadBalancerUsage,2026-06-18T17:00:00Z,2026-06-18T18:00:00Z,123456789012,456789012345,AWS,1.751424,1.804053,USD,arn:aws:elastic-load-balancing:us-east-1:456789012345:resource/res-00006,Amazon Elastic Load Balancing,development
USE1-DataTransfer-Out-Bytes,2026-06-18T18:00:00Z,2026-06-18T19:00:00Z,123456789012,678901234567,AWS,1.299937,1.313716,USD,arn:aws:cloudfront:us-east-1:678901234567:resource/res-00004,Amazon CloudFront,development
USE1-DataTransfer-Out-Bytes,2026-06-18T18:00:00Z,2026-06-18T19:00:00Z,123456789012,567890123456,AWS,2.516645,2.634757,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00004,Amazon Elastic Compute Cloud,production
Support Fee,2026-06-18T20:00:00Z,2026-06-18T21:00:00Z,123456789012,345678901234,AWS,316.156028,347.015355,USD,arn:aws:support-(business):us-east-1:345678901234:resource/res-00039,AWS Support (Business),development
USE1-TimedStorage-ByteHrs,2026-06-18T20:00:00Z,2026-06-18T21:00:00Z,123456789012,456789012345,AWS,1.781257,1.846623,USD,arn:aws:dynamodb:us-east-1:456789012345:resource/res-00023,Amazon DynamoDB,qa
USE1-InstanceUsage:db.r5.large,2026-06-18T20:00:00Z,2026-06-18T21:00:00Z,123456789012,567890123456,AWS,3.75804,4.466662,USD,arn:aws:relational-database-service:us-east-1:567890123456:resource/res-00029,Amazon Relational Database Service,staging
USE1-EBS:VolumeUsage.gp3,2026-06-18T21:00:00Z,2026-06-18T22:00:00Z,123456789012,567890123456,AWS,4.361576,5.71189,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00007,Amazon Elastic Compute Cloud,
USE1-Request,2026-06-18T22:00:00Z,2026-06-18T23:00:00Z,123456789012,456789012345,AWS,1.70376,1.89234,USD,arn:aws:lambda:us-east-1:456789012345:resource/res-00029,AWS Lambda,
USE1-Requests-Tier1,2026-06-18T22:00:00Z,2026-06-18T23:00:00Z,123456789012,567890123456,AWS,11.068587,11.308491,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00037,Amazon Simple Storage Service,production
USE1-BackupUsage,2026-06-18T22:00:00Z,2026-06-18T23:00:00Z,123456789012,456789012345,AWS,3.046055,3.733365,USD,arn:aws:relational-database-service:us-east-1:456789012345:resource/res-00014,Amazon Relational Database Service,staging
USE1-StorageUsage,2026-06-18T23:00:00Z,2026-06-19T00:00:00Z,123456789012,456789012345,AWS,3.299445,4.016407,USD,arn:aws:relational-database-service:us-east-1:456789012345:resource/res-00019,Amazon Relational Database Service,production
Support Fee,2026-06-18T23:00:00Z,2026-06-19T00:00:00Z,123456789012,678901234567,AWS,189.161621,240.577148,USD,arn:aws:support-(business):us-east-1:678901234567:resource/res-00029,AWS Support (Business),production
USE1-LoadBalancerUsage,2026-06-18T23:00:00Z,2026-06-19T00:00:00Z,123456789012,345678901234,AWS,0.964248,1.300237,USD,arn:aws:elastic-load-balancing:us-east-1:345678901234:resource/res-00013,Amazon Elastic Load Balancing,development
USE1-BoxUsage:t3.medium,2026-06-18T23:00:00Z,2026-06-19T00:00:00Z,123456789012,456789012345,AWS,1.188747,1.327937,USD,arn:aws:elastic-compute-cloud:us-east-1:456789012345:resource/res-00024,Amazon Elastic Compute Cloud,
USE1-DataTransfer-Out-Bytes,2026-06-19T00:00:00Z,2026-06-19T01:00:00Z,123456789012,456789012345,AWS,2.07267,2.152788,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00029,Amazon CloudFront,
USE1-BackupUsage,2026-06-19T00:00:00Z,2026-06-19T01:00:00Z,123456789012,567890123456,AWS,3.460725,4.350909,USD,arn:aws:relational-database-service:us-east-1:567890123456:resource/res-00024,Amazon Relational Database Service,qa
Support Fee,2026-06-19T01:00:00Z,2026-06-19T02:00:00Z,123456789012,567890123456,AWS,260.275396,283.616622,USD,arn:aws:support-(business):us-east-1:567890123456:resource/res-00020,AWS Support (Business),development
USE1-Lambda-GB-Second,2026-06-19T02:00:00Z,2026-06-19T03:00:00Z,123456789012,345678901234,AWS,3.171213,3.429802,USD,arn:aws:lambda:us-east-1:345678901234:resource/res-00035,AWS Lambda,production
USE1-Requests-HTTPS-Proxy,2026-06-19T02:00:00Z,2026-06-19T03:00:00Z,123456789012,678901234567,AWS,1.119401,1.441986,USD,arn:aws:cloudfront:us-east-1:678901234567:resource/res-00005,Amazon CloudFront,development
USE1-BackupUsage,2026-06-19T02:00:00Z,2026-06-19T03:00:00Z,123456789012,678901234567,AWS,3.776338,4.371172,USD,arn:aws:relational-database-service:us-east-1:678901234567:resource/res-00019,Amazon Relational Database Service,
Support Fee,2026-06-19T03:00:00Z,2026-06-19T04:00:00Z,123456789012,456789012345,AWS,97.940677,119.67773,USD,arn:aws:support-(business):us-east-1:456789012345:resource/res-00036,AWS Support (Business),qa
USE1-Request,2026-06-19T04:00:00Z,2026-06-19T05:00:00Z,123456789012,567890123456,AWS,2.477054,3.304127,USD,arn:aws:lambda:us-east-1:567890123456:resource/res-00025,AWS Lambda,
USE1-TimedStorage-ByteHrs,2026-06-19T05:00:00Z,2026-06-19T06:00:00Z,123456789012,678901234567,AWS Marketplace,11.515064,12.637399,USD,arn:aws:simple-storage-service:us-east-1:678901234567:resource/res-00034,Amazon Simple Storage Service,staging
USE1-Lambda-GB-Second,2026-06-19T05:00:00Z,2026-06-19T06:00:00Z,123456789012,345678901234,AWS,0.809263,0.894864,USD,arn:aws:lambda:us-east-1:345678901234:resource/res-00026,AWS Lambda,qa
USE1-DataTransfer-Out-Bytes,2026-06-19T05:00:00Z,2026-06-19T06:00:00Z,123456789012,678901234567,AWS,0.624034,0.634458,USD,arn:aws:cloudfront:us-east-1:678901234567:resource/res-00021,Amazon CloudFront,production
USE1-Requests-Tier1,2026-06-19T05:00:00Z,2026-06-19T06:00:00Z,123456789012,567890123456,AWS,8.153664,8.633736,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00027,Amazon Simple Storage Service,qa
USE1-LCUUsage,2026-06-19T06:00:00Z,2026-06-19T07:00:00Z,123456789012,234567890123,AWS,0.408335,0.506747,USD,arn:aws:elastic-load-balancing:us-east-1:234567890123:resource/res-00014,Amazon Elastic Load Balancing,staging
USE1-InstanceUsage:db.t3.medium,2026-06-19T06:00:00Z,2026-06-19T07:00:00Z,123456789012,567890123456,AWS,2.304866,2.448068,USD,arn:aws:relational-database-service:us-east-1:567890123456:resource/res-00030,Amazon Relational Database Service,production
USE1-Requests-Tier1,2026-06-19T06:00:00Z,2026-06-19T07:00:00Z,123456789012,567890123456,AWS,4.478085,5.344432,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00033,Amazon Simple Storage Service,development
USE1-DataTransfer-Out-Bytes,2026-06-19T06:00:00Z,2026-06-19T07:00:00Z,123456789012,234567890123,AWS,3.350068,3.659895,USD,arn:aws:simple-storage-service:us-east-1:234567890123:resource/res-00015,Amazon Simple Storage Service,production
USE1-ReadCapacityUnit-Hrs,2026-06-19T08:00:00Z,2026-06-19T09:00:00Z,123456789012,678901234567,AWS,1.31347,1.760998,USD,arn:aws:dynamodb:us-east-1:678901234567:resource/res-00012,Amazon DynamoDB,production
USE1-Requests-HTTPS-Proxy,2026-06-19T09:00:00Z,2026-06-19T10:00:00Z,123456789012,456789012345,AWS,0.309969,0.367595,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00003,Amazon CloudFront,staging
USE1-TimedStorage-ByteHrs,2026-06-19T09:00:00Z,2026-06-19T10:00:00Z,123456789012,567890123456,AWS,0.511161,0.53045,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00018,Amazon Simple Storage Service,production
USE1-DataTransfer-Out-Bytes,2026-06-19T09:00:00Z,2026-06-19T10:00:00Z,123456789012,234567890123,AWS,0.285594,0.31203,USD,arn:aws:cloudfront:us-east-1:234567890123:resource/res-00006,Amazon CloudFront,production
USE1-Requests-Tier1,2026-06-19T09:00:00Z,2026-06-19T10:00:00Z,123456789012,234567890123,AWS,0.288154,0.30499,USD,arn:aws:simple-storage-service:us-east-1:234567890123:resource/res-00028,Amazon Simple Storage Service,
USE1-Requests-Tier1,2026-06-19T09:00:00Z,2026-06-19T10:00:00Z,123456789012,678901234567,AWS,2.62142,3.211681,USD,arn:aws:simple-storage-service:us-east-1:678901234567:resource/res-00021,Amazon Simple Storage Service,production
USE1-DataTransfer-Out-Bytes,2026-06-19T10:00:00Z,2026-06-19T11:00:00Z,123456789012,345678901234,AWS,1.476155,1.679855,USD,arn:aws:cloudfront:us-east-1:345678901234:resource/res-00020,Amazon CloudFront,qa
USE1-TimedStorage-ByteHrs,2026-06-19T11:00:00Z,2026-06-19T12:00:00Z,123456789012,678901234567,AWS,0.774279,0.805943,USD,arn:aws:dynamodb:us-east-1:678901234567:resource/res-00008,Amazon DynamoDB,development
USE1-BoxUsage:c5.xlarge,2026-06-19T12:00:00Z,2026-06-19T13:00:00Z,123456789012,456789012345,AWS,1.886017,2.458877,USD,arn:aws:elastic-compute-cloud:us-east-1:456789012345:resource/res-00014,Amazon Elastic Compute Cloud,
USE1-TimedStorage-ByteHrs,2026-06-19T13:00:00Z,2026-06-19T14:00:00Z,123456789012,678901234567,AWS,9.280538,12.295782,USD,arn:aws:simple-storage-service:us-east-1:678901234567:resource/res-00024,Amazon Simple Storage Service,staging
USE1-BackupUsage,2026-06-19T13:00:00Z,2026-06-19T14:00:00Z,123456789012,678901234567,AWS,3.583354,4.385434,USD,arn:aws:relational-database-service:us-east-1:678901234567:resource/res-00013,Amazon Relational Database Service,
USE1-Requests-HTTPS-Proxy,2026-06-19T14:00:00Z,2026-06-19T15:00:00Z,123456789012,567890123456,AWS,1.734914,2.094676,USD,arn:aws:cloudfront:us-east-1:567890123456:resource/res-00004,Amazon CloudFront,production
USE1-LCUUsage,2026-06-19T15:00:00Z,2026-06-19T16:00:00Z,123456789012,234567890123,AWS,1.609186,1.746226,USD,arn:aws:elastic-load-balancing:us-east-1:234567890123:resource/res-00007,Amazon Elastic Load Balancing,qa
USE1-DataTransfer-Out-Bytes,2026-06-19T15:00:00Z,2026-06-19T16:00:00Z,123456789012,456789012345,AWS,1.868474,2.354572,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00006,Amazon CloudFront,staging
USE1-ReadCapacityUnit-Hrs,2026-06-19T15:00:00Z,2026-06-19T16:00:00Z,123456789012,234567890123,AWS,1.261256,1.294813,USD,arn:aws:dynamodb:us-east-1:234567890123:resource/res-00001,Amazon DynamoDB,
USE1-Lambda-GB-Second,2026-06-19T16:00:00Z,2026-06-19T17:00:00Z,123456789012,456789012345,AWS,0.742807,0.799926,USD,arn:aws:lambda:us-east-1:456789012345:resource/res-00025,AWS Lambda,
USE1-DataTransfer-Out-Bytes,2026-06-19T16:00:00Z,2026-06-19T17:00:00Z,123456789012,456789012345,AWS,0.804061,1.035424,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00017,Amazon CloudFront,staging
USE1-Requests-HTTPS-Proxy,2026-06-19T16:00:00Z,2026-06-19T17:00:00Z,123456789012,456789012345,AWS,1.889692,2.188301,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00001,Amazon CloudFront,production
USE1-TimedStorage-ByteHrs,2026-06-19T17:00:00Z,2026-06-19T18:00:00Z,123456789012,345678901234,AWS,2.167941,2.201114,USD,arn:aws:simple-storage-service:us-east-1:345678901234:resource/res-00033,Amazon Simple Storage Service,staging
USE1-Lambda-GB-Second,2026-06-19T17:00:00Z,2026-06-19T18:00:00Z,123456789012,678901234567,AWS,2.749819,3.343795,USD,arn:aws:lambda:us-east-1:678901234567:resource/res-00031,AWS Lambda,staging
USE1-DataTransfer-Out-Bytes,2026-06-19T18:00:00Z,2026-06-19T19:00:00Z,123456789012,345678901234,AWS,0.761914,0.782471,USD,arn:aws:elastic-compute-cloud:us-east-1:345678901234:resource/res-00008,Amazon Elastic Compute Cloud,staging
USE1-Requests-Tier1,2026-06-19T18:00:00Z,2026-06-19T19:00:00Z,123456789012,456789012345,AWS,2.333647,2.812022,USD,arn:aws:simple-storage-service:us-east-1:456789012345:resource/res-00032,Amazon Simple Storage Service,production
USE1-BoxUsage:m5.large,2026-06-19T18:00:00Z,2026-06-19T19:00:00Z,123456789012,678901234567,AWS,2.61791,2.656353,USD,arn:aws:elastic-compute-cloud:us-east-1:678901234567:resource/res-00024,Amazon Elastic Compute Cloud,development
USE1-TimedStorage-ByteHrs,2026-06-19T19:00:00Z,2026-06-19T20:00:00Z,123456789012,456789012345,AWS,0.401341,0.452593,USD,arn:aws:simple-storage-service:us-east-1:456789012345:resource/res-00008,Amazon Simple Storage Service,development
USE1-Requests-HTTPS-Proxy,2026-06-19T19:00:00Z,2026-06-19T20:00:00Z,123456789012,567890123456,AWS,0.718779,0.961672,USD,arn:aws:cloudfront:us-east-1:567890123456:resource/res-00005,Amazon CloudFront,production
USE1-Requests-HTTPS-Proxy,2026-06-19T19:00:00Z,2026-06-19T20:00:00Z,123456789012,345678901234,AWS,0.15039,0.201943,USD,arn:aws:cloudfront:us-east-1:345678901234:resource/res-00021,Amazon CloudFront,qa
Support Fee,2026-06-19T19:00:00Z,2026-06-19T20:00:00Z,123456789012,234567890123,AWS,102.680215,106.195415,USD,arn:aws:support-(business):us-east-1:234567890123:resource/res-00034,AWS Support (Business),qa
USE1-BackupUsage,2026-06-19T20:00:00Z,2026-06-19T21:00:00Z,123456789012,678901234567,AWS,3.358131,4.285438,USD,arn:aws:relational-database-service:us-east-1:678901234567:resource/res-00033,Amazon Relational Database Service,qa
USE1-WriteCapacityUnit-Hrs,2026-06-19T20:00:00Z,2026-06-19T21:00:00Z,123456789012,567890123456,AWS Marketplace,3.651631,4.304948,USD,arn:aws:dynamodb:us-east-1:567890123456:resource/res-00002,Amazon DynamoDB,staging
